stop_name,stop_code,type,lat,long
Nee Soon Headquarters 22 SIB (57041),57041,Bus Stop,1.4099693,103.8216445
Neptune Court (93019),93019,Bus Stop,1.3079013,103.9212069
New Bridge Centre (05039),05039,Bus Stop,1.2828868,103.8425037
New Tech Park (66021),66021,Bus Stop,1.35095,103.8618426
New Town Secondary School (19051),19051,Bus Stop,1.3090148,103.7738781
Newest (20021),20021,Bus Stop,1.3167036,103.7579047
Newton Food Centre (40031),40031,Bus Stop,1.3120225,103.8402611
Newton Life Church (40129),40129,Bus Stop,1.3145071,103.8408123
Newton Station Exit A (40181),40181,Bus Stop,1.3125221,103.8380824
Newton Station Exit B (40189),40189,Bus Stop,1.312172,103.8380766
Newton Station Exit C (40041),40041,Bus Stop,1.3136336,103.8381494
Ng Teng Fong General Hospital (28059),28059,Bus Stop,1.332641,103.7458075
Ngee Ann Polytechnic (12101),12101,Bus Stop,1.3323864,103.7777083
Ngee Ann Secondary School (76411),76411,Bus Stop,1.3538347,103.9575403
Nibong Station Exit A (65619),65619,Bus Stop,1.4115376,103.9000027
Nibong Station Exit B (65611),65611,Bus Stop,1.4113806,103.9003026
Nicoll Highway Station (80169),80169,Bus Stop,1.300245,103.8630723
Nippon (23091),23091,Bus Stop,1.3245139,103.6928414
Nippon Paint (23019),23019,Bus Interchange,1.3230245,103.6926821
Nirvana Memorial Garden (31121),31121,Bus Stop,1.3703714,103.6880552
Nissin Trspt (25079),25079,Bus Stop,1.3294567,103.6434865
Normanton Park (18041),18041,Bus Stop,1.287838,103.7939999
North Link Building (58361),58361,Bus Stop,1.4613508,103.8130556
North Spring Primary School (67139),67139,Bus Stop,1.3871308,103.9041517
North Tech (47069),47069,Bus Stop,1.4558343,103.7986174
Northlight School (50231),50231,Bus Stop,1.3187996,103.8548858
Northshore Primary School (65669),65669,Bus Stop,1.4187221,103.9050971
Northvale Condominium (44541),44541,Bus Stop,1.3876125,103.7459115
Novartis (25651),25651,Bus Stop,1.299346,103.6355612
Novena Lodge (50041),50041,Bus Stop,1.3235885,103.8415814
Novena Station (50038),50038,Bus Stop,1.3202422,103.8428574
Novotel Mercure @ Stevens (40209),40209,Bus Stop,1.3138425,103.8274761
OCBC Centre (05319),05319,Bus Stop,1.28457,103.849148
OUE Bayfront (03019),03019,Bus Stop,1.2834081,103.8528948
Oasis Station Exit A (65319),65319,Bus Stop,1.4027851,103.9122559
Oasis Station Exit B/Blk 617D (65311),65311,Bus Stop,1.4019343,103.9129312
Old Chang Kee Building (46881),46881,Bus Stop,1.4499027,103.8051537
Old Hill Street Police Station (04223),04223,Bus Stop,1.2909182,103.8486133
Old Police Academy (51021),51021,Bus Stop,1.3303046,103.8392221
Oleander Towers (52139),52139,Bus Stop,1.3327534,103.8440241
One Amber (92099),92099,Bus Stop,1.3023778,103.8990171
One Punggol (65489),65489,Bus Stop,1.408261,103.9056944
One Raffles Quay (03059),03059,Bus Stop,1.2812991,103.8515436
One-North Station (18051),18051,Bus Stop,1.2989353,103.7867391
One-North Station/Galaxis (18159),18159,Bus Stop,1.3003161,103.7885633
Opera Estate Primary School (83261),83261,Bus Stop,1.319041,103.9242542
Opp Blk 323B (67441),67441,Bus Stop,1.3922935,103.8935043
Opp Blk 459B (67091),67091,Bus Stop,1.3927578,103.8690263
Opp Blk 461B (67991),67991,Bus Stop,1.3953188,103.8715084
Opp Blk 991B (22479),22479,Bus Stop,1.3347342,103.6931267
Opp Kent Ridge Station Exit A (18339),18339,Bus Stop,1.2949904,103.7846023
Opp NUS Sports Ctr (16099),16099,Bus Stop,1.3005951,103.7781651
Opp University Hall (18319),18319,Bus Stop,1.2975739,103.7780877
Opp Yusof Ishak Hse (16179),16179,Bus Stop,1.2989244,103.7740478
Opposite 112 Katong (92189),92189,Bus Stop,1.3048131,103.9058962
Opposite 3M Building (58309),58309,Bus Stop,1.4447262,103.810115
Opposite 8 @tradehub 21 (28021),28021,Bus Stop,1.3261719,103.7554977
Opposite 888 Plaza (46679),46679,Bus Stop,1.4367997,103.7946813
Opposite 888 Plaza (46691),46691,Bus Stop,1.4383122,103.7958455
Opposite ACS Boarding School (19081),19081,Bus Stop,1.3027849,103.7827499
Opposite ACS Independent (19071),19071,Bus Stop,1.3052199,103.7810496
Opposite APSN (44899),44899,Bus Stop,1.3743435,103.749411
Opposite Abbott (25721),25721,Bus Stop,1.2851307,103.6282457
Opposite Admiralty Primary School (46789),46789,Bus Stop,1.4434714,103.8011211
Opposite Admiralty Secondary School (47671),47671,Bus Stop,1.4464343,103.8035054
Opposite Admiralty Station (46771),46771,Bus Stop,1.4409828,103.8004644
Opposite Ahmad Ibrahim Secondary School (59279),59279,Bus Stop,1.4367007,103.8288006
Opposite Ai Tong School (53359),53359,Bus Stop,1.3612657,103.8319473
Opposite Air Force Museum (71041),71041,Bus Stop,1.3465556,103.8984444
Opposite Airline House (95069),95069,Bus Stop,1.378122,103.996484
Opposite Al-Muttaqin Mosque (54031),54031,Bus Stop,1.3700884,103.8453659
Opposite Alexandra Point (15059),15059,Bus Interchange,1.2768705,103.802675
Opposite Alexandra Retail Centre (15049),15049,Bus Stop,1.2745771,103.8021793
Opposite Aljunied Park (70031),70031,Bus Stop,1.3292474,103.8794319
Opposite Aljunied Station (81081),81081,Bus Stop,1.3162131,103.8817331
Opposite Ama Keng Road (32031),32031,Bus Stop,1.4026605,103.7007321
Opposite Amber Gardens (92249),92249,Bus Stop,1.3016747,103.9011751
Opposite Andrew Road (51111),51111,Bus Stop,1.3406489,103.8328364
Opposite Ang Mo Kio Community Hospital (55159),55159,Bus Stop,1.3833619,103.8407101
Opposite Ang Mo Kio Industrial Park 2 (54501),54501,Bus Stop,1.3778995,103.862593
Opposite Ang Mo Kio Police Division Headquarters (55309),55309,Bus Stop,1.3840695,103.8446457
Opposite Ang Mo Kio Primary School (54221),54221,Bus Stop,1.3699463,103.8396145
Opposite Ang Mo Kio Station (54269),54269,Bus Stop,1.3692483,103.8511072
Opposite Ang Mo Kio Swimming Complex (54089),54089,Bus Stop,1.363026,103.8484567
Opposite Angliss Building (20139),20139,Bus Stop,1.3158466,103.7520129
Opposite Arc 380 (07359),07359,Bus Stop,1.3136743,103.8607501
Opposite Army Logistics Base (30031),30031,Bus Stop,1.3746154,103.719821
Opposite Ascent (15181),15181,Bus Stop,1.290925,103.7855971
Opposite Asia Industrial Gases (24379),24379,Bus Stop,1.30367,103.6659023
Opposite Asia-Pacific Brewery (25231),25231,Bus Stop,1.338648,103.647359
Opposite Asiawide Industrial Building (70299),70299,Bus Stop,1.3374659,103.8875378
Opposite Assumption Eng School (43081),43081,Bus Stop,1.3662353,103.7662771
Opposite Assyakirin Mosque (21271),21271,Bus Stop,1.334659,103.719475
Opposite Auckland Road West (58199),58199,Bus Stop,1.4590045,103.8278953
Opposite Autobay @ Kaki Bukit (72159),72159,Bus Stop,1.3403915,103.9127124
Opposite Ayer Rajah Community Club (20189),20189,Bus Stop,1.3203113,103.7473277
Opposite Ayer Rajah Industrial Estate (18121),18121,Bus Stop,1.2975566,103.7853953
Opposite Ayer Rajah Telecoms (19069),19069,Bus Stop,1.307803,103.776687
Opposite Balestier Point (50211),50211,Bus Interchange,1.3230499,103.85256
Opposite Bangkit Station (44321),44321,Bus Stop,1.3798691,103.7723147
Opposite Bartley Christian Church (62081),62081,Bus Stop,1.3436771,103.8780296
Opposite Beauty World Centre (42109),42109,Bus Stop,1.3433847,103.7768378
Opposite Beauty World Station (42159),42159,Bus Stop,1.3403502,103.7751543
Opposite Bedok Camp 2 (94071),94071,Bus Stop,1.3198733,103.9551005
Opposite Bedok Central Post Office (84359),84359,Bus Stop,1.3278572,103.933941
Opposite Bedok Industrial Park C (84489),84489,Bus Stop,1.338033,103.916191
Opposite Bedok Market Place (85061),85061,Bus Stop,1.3314612,103.9473551
Opposite Bedok South NPC (84581),84581,Bus Stop,1.323857,103.91942
Opposite Beecham Private Limited (21341),21341,Bus Stop,1.3352466,103.7089433
Opposite Bencoolen Station Exit B (04019),04019,Bus Stop,1.2983137,103.8499619
Opposite Bendemeer Primary School (60141),60141,Bus Stop,1.3226171,103.8639141
Opposite Bethany Presbyterian Church (62041),62041,Bus Stop,1.3482637,103.8802043
Opposite Beyonics Technology (25819),25819,Bus Stop,1.3325185,103.6435642
Opposite Bird Paradise (48111),48111,Bus Stop,1.4085086,103.780409
Opposite Bishan North Shop Mall (53389),53389,Bus Stop,1.3580904,103.8451799
Opposite Bishan Park (54531),54531,Bus Stop,1.3583778,103.851304
Opposite Bishan Stadium (53261),53261,Bus Stop,1.3528588,103.8517919
Opposite Bishan Station (53239),53239,Bus Stop,1.3509591,103.8476142
Opposite Blessed Sacrament Church (11049),11049,Bus Stop,1.2954212,103.7995803
Opposite Blk 1 (14241),14241,Bus Stop,1.2792543,103.8169252
Opposite Blk 1 (62141),62141,Bus Stop,1.3514579,103.8751612
Opposite Blk 1004 (52021),52021,Bus Stop,1.344261,103.8477519
Opposite Blk 101 (46559),46559,Bus Stop,1.4354128,103.7813627
Opposite Blk 101 (57111),57111,Bus Stop,1.4312072,103.8265494
Opposite Blk 101 (61019),61019,Bus Stop,1.333206,103.8697391
Opposite Blk 101 (67161),67161,Bus Stop,1.38209,103.899284
Opposite Blk 1015 (81221),81221,Bus Stop,1.3197316,103.8900806
Opposite Blk 102 (43389),43389,Bus Stop,1.3475318,103.7483595
Opposite Blk 102 (52409),52409,Bus Stop,1.3280009,103.8510613
Opposite Blk 103A (65071),65071,Bus Stop,1.3985378,103.9041539
Opposite Blk 104 (50229),50229,Bus Stop,1.3210003,103.8528382
Opposite Blk 104B (58519),58519,Bus Stop,1.4497322,103.8310605
Opposite Blk 105 (52419),52419,Bus Stop,1.3280331,103.8539175
Opposite Blk 106 (46299),46299,Bus Stop,1.437029,103.782778
Opposite Blk 106 (63091),63091,Bus Stop,1.353842,103.8914893
Opposite Blk 108 (78179),78179,Bus Stop,1.367915,103.9565631
Opposite Blk 108C (50341),50341,Bus Stop,1.3193543,103.8592351
Opposite Blk 109 (14389),14389,Bus Stop,1.2742841,103.8250319
Opposite Blk 109A (12069),12069,Bus Stop,1.3213634,103.7710881
Opposite Blk 110 (65021),65021,Bus Stop,1.3840061,103.8995778
Opposite Blk 113 (40489),40489,Bus Stop,1.3533225,103.7355067
Opposite Blk 114 (14219),14219,Bus Stop,1.2819051,103.8054255
Opposite Blk 114 (28271),28271,Bus Stop,1.3392179,103.7339495
Opposite Blk 115 (21639),21639,Bus Stop,1.3337886,103.7251164
Opposite Blk 115 (63291),63291,Bus Stop,1.3522158,103.8878808
Opposite Blk 115B (11429),11429,Bus Stop,1.3045009,103.7985104
Opposite Blk 115B (57121),57121,Bus Stop,1.4334424,103.8262987
Opposite Blk 115C (58619),58619,Bus Stop,1.4466437,103.8301186
Opposite Blk 116 (10341),10341,Bus Stop,1.284903,103.820616
Opposite Blk 116 (12079),12079,Bus Stop,1.3238284,103.7726526
Opposite Blk 117 (21591),21591,Bus Stop,1.3347566,103.7224189
Opposite Blk 119A (67509),67509,Bus Stop,1.3841552,103.9043024
Opposite Blk 12 (46181),46181,Bus Stop,1.4401501,103.7788619
Opposite Blk 120 (10081),10081,Bus Stop,1.2822828,103.8224175
Opposite Blk 120 (43399),43399,Bus Stop,1.350628,103.7481198
Opposite Blk 120 (46191),46191,Bus Stop,1.4395635,103.7809798
Opposite Blk 121 (59129),59129,Bus Stop,1.4348522,103.8302525
Opposite Blk 121E (67519),67519,Bus Stop,1.385683,103.9063499
Opposite Blk 122 (50339),50339,Bus Stop,1.3185941,103.8575138
Opposite Blk 124 (76321),76321,Bus Stop,1.345967,103.949073
Opposite Blk 125 (53259),53259,Bus Stop,1.3471498,103.8519528
Opposite Blk 125 (70011),70011,Bus Stop,1.3231782,103.8812037
Opposite Blk 127 (43409),43409,Bus Stop,1.3523949,103.7461081
Opposite Blk 127 (66321),66321,Bus Stop,1.3651919,103.8725281
Opposite Blk 13 (06031),06031,Bus Stop,1.2861012,103.8387751
Opposite Blk 13 (11359),11359,Bus Stop,1.3092795,103.7896931
Opposite Blk 134D (21669),21669,Bus Stop,1.341306,103.722081
Opposite Blk 137 (46079),46079,Bus Stop,1.4388387,103.7769693
Opposite Blk 138B (21769),21769,Bus Stop,1.3284783,103.7249814
Opposite Blk 139A (52141),52141,Bus Stop,1.3362057,103.8432712
Opposite Blk 140 (10069),10069,Bus Stop,1.2785904,103.8300426
Opposite Blk 140 (43539),43539,Bus Stop,1.3514005,103.7433236
Opposite Blk 144 (43321),43321,Bus Stop,1.3499824,103.7451099
Opposite Blk 144 (46519),46519,Bus Stop,1.4354749,103.7721384
Opposite Blk 146 (46581),46581,Bus Stop,1.4364412,103.7737964
Opposite Blk 149 (10059),10059,Bus Stop,1.2773621,103.8328072
Opposite Blk 149A (98019),98019,Bus Stop,1.3620466,103.9631536
Opposite Blk 15 (46241),46241,Bus Stop,1.442076,103.7790021
Opposite Blk 150 (84709),84709,Bus Stop,1.3364612,103.912401
Opposite Blk 154 (46571),46571,Bus Stop,1.4347325,103.7758585
Opposite Blk 155 (54201),54201,Bus Stop,1.3761315,103.8391965
Opposite Blk 156 (84679),84679,Bus Stop,1.3179173,103.9447532
Opposite Blk 157A (67529),67529,Bus Stop,1.387304,103.9092674
Opposite Blk 158 (21569),21569,Bus Stop,1.3284943,103.7229877
Opposite Blk 16 (83119),83119,Bus Stop,1.3231107,103.9055702
Opposite Blk 161 (21181),21181,Bus Stop,1.3299778,103.7209968
Opposite Blk 169 (63101),63101,Bus Stop,1.3511028,103.8903069
Opposite Blk 171 (44191),44191,Bus Stop,1.3788022,103.7670117
Opposite Blk 174 (59269),59269,Bus Stop,1.4378022,103.8313818
Opposite Blk 178 (21191),21191,Bus Stop,1.3329066,103.72044
Opposite Blk 178 (46561),46561,Bus Stop,1.434577,103.7771716
Opposite Blk 178A (67661),67661,Bus Stop,1.3893456,103.9092102
Opposite Blk 18 (46319),46319,Bus Stop,1.4422464,103.7802693
Opposite Blk 180 (44731),44731,Bus Stop,1.3786427,103.764368
Opposite Blk 180 (84289),84289,Bus Stop,1.3267233,103.9401246
Opposite Blk 187 (78189),78189,Bus Stop,1.3645597,103.9589982
Opposite Blk 188 (21411),21411,Bus Stop,1.3438965,103.7103191
Opposite Blk 188 (65271),65271,Bus Stop,1.3999807,103.9106464
Opposite Blk 19 (42169),42169,Bus Stop,1.3403928,103.7736473
Opposite Blk 19 (46171),46171,Bus Stop,1.4441239,103.7780088
Opposite Blk 195 (52089),52089,Bus Stop,1.3299731,103.8603269
Opposite Blk 199C (65081),65081,Bus Stop,1.4009585,103.9052968
Opposite Blk 2 (10131),10131,Bus Stop,1.2861786,103.8068441
Opposite Blk 20 (46911),46911,Bus Stop,1.4508714,103.8100967
Opposite Blk 200 (21681),21681,Bus Stop,1.34229,103.7148069
Opposite Blk 200B (67339),67339,Bus Stop,1.3864723,103.8926451
Opposite Blk 201 (44389),44389,Bus Stop,1.3713559,103.7747158
Opposite Blk 201 (59161),59161,Bus Stop,1.4301274,103.8378788
Opposite Blk 201A (65201),65201,Bus Stop,1.4011319,103.9029632
Opposite Blk 203 (21239),21239,Bus Stop,1.344382,103.7163557
Opposite Blk 203 (44111),44111,Bus Stop,1.380945,103.749758
Opposite Blk 203 (53391),53391,Bus Stop,1.3544496,103.8469655
Opposite Blk 203A (67269),67269,Bus Stop,1.3860206,103.8951479
Opposite Blk 204 (78219),78219,Bus Stop,1.3672289,103.9632853
Opposite Blk 204 Carpark (67341),67341,Bus Stop,1.3886931,103.8950508
Opposite Blk 21 (11259),11259,Bus Stop,1.3105664,103.7928792
Opposite Blk 210 (44399),44399,Bus Stop,1.3830479,103.7485129
Opposite Blk 210 Market/Food Centre (52531),52531,Bus Stop,1.3397645,103.854501
Opposite Blk 211 (63239),63239,Bus Stop,1.3589112,103.8878615
Opposite Blk 212 (61121),61121,Bus Stop,1.3417695,103.875484
Opposite Blk 213 (21241),21241,Bus Stop,1.3497704,103.7123986
Opposite Blk 216 (76189),76189,Bus Stop,1.3537124,103.9528426
Opposite Blk 216 (78169),78169,Bus Stop,1.3690899,103.9602622
Opposite Blk 216B (21169),21169,Bus Stop,1.3507528,103.7128081
Opposite Blk 217 (43731),43731,Bus Stop,1.3462521,103.7543676
Opposite Blk 217 (53241),53241,Bus Stop,1.3561584,103.8499824
Opposite Blk 219 (44379),44379,Bus Stop,1.3734916,103.7729344
Opposite Blk 22 (46921),46921,Bus Stop,1.4532945,103.8108865
Opposite Blk 220 (54619),54619,Bus Stop,1.364612,103.8405216
Opposite Blk 220 Carpark (84199),84199,Bus Stop,1.3254068,103.9355765
Opposite Blk 223 (54629),54629,Bus Stop,1.3656061,103.8379075
Opposite Blk 223D (67199),67199,Bus Stop,1.3888803,103.8968561
Opposite Blk 224 (96199),96199,Bus Stop,1.343668,103.957813
Opposite Blk 225A (67179),67179,Bus Stop,1.3873658,103.8980292
Opposite Blk 227 (28281),28281,Bus Stop,1.3419966,103.735354
Opposite Blk 227 (69091),69091,Bus Stop,1.3395696,103.8762515
Opposite Blk 227A (65559),65559,Bus Stop,1.4041256,103.8924958
Opposite Blk 228B (65549),65549,Bus Stop,1.4035365,103.8910225
Opposite Blk 230 (78159),78159,Bus Stop,1.3724874,103.9605783
Opposite Blk 231 (52391),52391,Bus Stop,1.3377025,103.8598848
Opposite Blk 232 (63261),63261,Bus Stop,1.3590117,103.8891558
Opposite Blk 233 (78129),78129,Bus Stop,1.3751656,103.9621352
Opposite Blk 236A (40439),40439,Bus Stop,1.3611,103.731
Opposite Blk 237 (76159),76159,Bus Stop,1.355178,103.9472675
Opposite Blk 239A (21729),21729,Bus Stop,1.34238,103.711321
Opposite Blk 24 (84649),84649,Bus Stop,1.3246927,103.9231723
Opposite Blk 241 (63081),63081,Bus Stop,1.3568452,103.8925993
Opposite Blk 241 (67189),67189,Bus Stop,1.3905723,103.8974088
Opposite Blk 242 (43431),43431,Bus Stop,1.3514047,103.7565431
Opposite Blk 242 (78201),78201,Bus Stop,1.3712481,103.9620969
Opposite Blk 244 (54069),54069,Bus Stop,1.367031,103.83387
Opposite Blk 245 (59181),59181,Bus Stop,1.4341993,103.8422727
Opposite Blk 248 (63071),63071,Bus Stop,1.3597631,103.8933254
Opposite Blk 248 (76161),76161,Bus Stop,1.3526322,103.9475568
Opposite Blk 25 (63061),63061,Bus Stop,1.3662338,103.8912846
Opposite Blk 253 (44311),44311,Bus Stop,1.3792717,103.7741449
Opposite Blk 254 (53161),53161,Bus Stop,1.3622533,103.8420706
Opposite Blk 255 (54161),54161,Bus Stop,1.3710643,103.8348098
Opposite Blk 257 (66051),66051,Bus Stop,1.3558524,103.8719554
Opposite Blk 258 (43441),43441,Bus Stop,1.351726,103.7589732
Opposite Blk 259 Carpark (65491),65491,Bus Stop,1.4045731,103.894808
Opposite Blk 26 (44139),44139,Bus Stop,1.3768402,103.7554112
Opposite Blk 26 (52339),52339,Bus Stop,1.3327409,103.8557525
Opposite Blk 263A Carpark (53151),53151,Bus Stop,1.3586106,103.8410142
Opposite Blk 264A (65401),65401,Bus Stop,1.4065239,103.8986525
Opposite Blk 266 (43229),43229,Bus Stop,1.3491101,103.7609998
Opposite Blk 266 (76179),76179,Bus Stop,1.3517223,103.9507154
Opposite Blk 268D (65331),65331,Bus Stop,1.4027261,103.8985185
Opposite Blk 269A (52569),52569,Bus Stop,1.3331553,103.8598352
Opposite Blk 27 (14299),14299,Bus Stop,1.2749189,103.8212504
Opposite Blk 271 (44301),44301,Bus Stop,1.3774165,103.7738803
Opposite Blk 271 Carpark (27091),27091,Bus Stop,1.3493515,103.70375
Opposite Blk 272C (65341),65341,Bus Stop,1.4020295,103.9005356
Opposite Blk 273 (76291),76291,Bus Stop,1.348785,103.951188
Opposite Blk 275 (98029),98029,Bus Stop,1.3644012,103.9655575
Opposite Blk 276B (27461),27461,Bus Stop,1.3532351,103.7051048
Opposite Blk 28 (10111),10111,Bus Stop,1.2859076,103.8093648
Opposite Blk 288 (59219),59219,Bus Stop,1.4404638,103.8375586
Opposite Blk 288D (28631),28631,Bus Stop,1.3404677,103.7442026
Opposite Blk 291A (43141),43141,Bus Stop,1.3441899,103.7558095
Opposite Blk 291A (67431),67431,Bus Stop,1.3952527,103.8974189
Opposite Blk 291E (43501),43501,Bus Stop,1.3437251,103.754223
Opposite Blk 293D (67599),67599,Bus Stop,1.3972447,103.8948362
Opposite Blk 295 (44561),44561,Bus Stop,1.3779746,103.7412172
Opposite Blk 296 (65089),65089,Bus Stop,1.4013487,103.9058481
Opposite Blk 296A (44089),44089,Bus Stop,1.3764655,103.7409587
Opposite Blk 3 (84169),84169,Bus Stop,1.322117,103.9320849
Opposite Blk 3012 (96109),96109,Bus Stop,1.3374302,103.9506603
Opposite Blk 3014 (84439),84439,Bus Stop,1.3348553,103.950087
Opposite Blk 303 (58399),58399,Bus Stop,1.4440371,103.8226864
Opposite Blk 305 (43479),43479,Bus Stop,1.3576225,103.7471923
Opposite Blk 305 Carpark (67309),67309,Bus Stop,1.3881149,103.8876046
Opposite Blk 310B (67329),67329,Bus Stop,1.3899973,103.8846115
Opposite Blk 311 (28471),28471,Bus Stop,1.348068,103.732163
Opposite Blk 311 (58109),58109,Bus Stop,1.4466578,103.8231239
